Ano-Calendário;Ocupação Principal do Declarante;Quantidade de Declarantes;Rendimentos Tributáveis;Rendimentos sujeitos a Tributação Exclusiva;Rendimentos Isentos;Dedução Previdenciária Total;Deduções Previdência Oficial;Deduções Previdenciárias RRA;Deduções Previdência Privada e FAPI;Deduções com Dependentes;Deduções com Instrução;Deduções com despesas Médicas;Dedução de Livro Caixa;Deduções  com Pensão Alimentícia Total;Deduções com Pensão Alimentícia Judicial;Deduções com Pensão Alimentícia Escritural;Deduções com Pensão Alimentícia RRA;Desconto Padrão;Base de Cálculo (RTL);Imposto Devido;Dedução de Incentivo;Imposto Devido 1;Imposto Devido RRA;Imposto Devido Total;Imposto Pago;Imposto a Pagar;Imposto a Restituir;Dívidas   e Ônus;Doações e Heranças Recebidas;Bens e Direitos;Previdência Complementar (VGBL);Valores Pagos com Previdência Complementar (PGBL);Valores Pagos com Previdência Complementar de Natureza Pública;Valores Pagos com FAPI;Despesas com Instrução;Despesas Médicas;Pensão Alimentícia Judicial;Despesas com Pensão Alimentícia Escritural;Despesas com Profissionais Liberais;Despesas com Arrendamento Rural;Outras Despesas;Doações Efetuadas
2020;Jornalista e repórter;10612;760,1070285;1378,384432;3647,729658;27,67105746;17,66277216;0,00591829;10,00236701;5,70906833;5,36359068;36,62102849;0,73324634;7,76322065;7,5198502;0,24337045;0;46,2708399;629,9749766;110,671002;0,13028434;110,5407177;0,3874864;110,9282041;114,5050887;5,84638491;10,15116153;1097,944976;114,3840232;27161,64767;61,21862754;10,59318622;0,42928862;1,97760633;34,61482459;57,01115092;23,95977133;0,44591696;9,90347684;0,001;51,68942664;179,5370193
2020;Odontólogo;41310;4033,355536;583,3653438;3645,527988;193,7085249;152,6341604;0,02594582;41,0484186;44,92688632;47,7808168;226,4982338;1231,138403;22,53742269;19,33244367;3,20497902;0;113,8369177;2152,928332;283,6853763;0,59835584;283,0870205;1,2192523;284,3062728;229,2863973;79,95481312;29,02924194;2696,58148;416,0841783;32858,58332;223,9695268;42,90891664;0,50013364;8,02687791;212,2190144;261,5930934;22,7299815;3,33720039;17,7423265;0,38196649;45,47897619;74,25957676
2020;Profissional de marketing, publicidade e da comercialização;19368;1250,803535;462,2234055;2694,292812;45,73606701;25,22741457;0,00004461;20,50860783;9,94787771;9,70455628;47,70793279;1,74627117;6,13197583;4,8198729;1,31210293;0;86,93713209;1042,891722;177,180465;0,21907106;176,961394;0,20303717;177,1644312;184,2384065;8,30934866;17,08796634;1135,512534;364,7351402;19890,42372;83,41099591;20,88247409;0,09491607;4,69179978;72,31455678;85,73748205;7,84353361;2,37665693;8,29337836;0,01224902;44,15369331;61,44754075
2020;Professor do ensino superior;25543;4101,988958;872,8276215;2586,570268;360,8958154;292,981267;0,07827776;67,83627065;37,50928161;33,4931438;262,4265453;12,82925241;32,84384606;28,50491362;4,33893244;0;88,63411908;3273,356954;663,1691474;1,95454747;661,2145999;1,91770271;663,0859701;659,778572;54,978759;52,59183334;2505,992244;241,9233812;28743,97529;244,9702904;61,29941498;13,17102188;9,44777218;136,1779718;292,1772726;29,82981312;4,81812437;19,21067497;0,084686;71,00986529;153,4401317
2020;Fonoaudiólogo, fisioterapeuta, terapeuta ocupacional e afins;27175;1240,576038;259,4111732;2072,852267;58,47520672;50,49516837;0,00759466;7,97244369;18,02591015;18,80274593;91,97594802;43,90583293;2,96839473;2,65349548;0,31489925;0;100,2261958;906,1958039;81,7261378;0,2283009;81,4978369;0,2565966;81,7544335;72,25123277;20,30484191;12,09849921;936,9338476;234,4955882;10925,03835;93,17915527;10,46365802;0,23181096;1,74758505;70,2536708;120,6339789;3,37340982;0,41446583;4,443457;0,17455127;26,3568786;78,3216316
2020;Enfermeiro nível sup., nutricionista, farmacêutico e afins;32297;2233,84693;326,048152;1980,042523;115,76577;96,56878475;0,0221344;19,17485089;28,87270496;26,49119601;115,7628898;4,39134807;6,32486752;5,48569103;0,83916888;0,00000761;173,8393417;1762,398812;234,6290418;0,30070011;234,3283417;0,17063296;234,4989747;229,5347261;32,0527609;27,6662821;1049,835776;157,1427945;12494,65702;102,9836208;19,14103117;0,86410259;4,24309339;89,47465114;144,5726773;5,89384926;0,95192056;6,12221637;0,34678389;24,78108323;26,0061344
2020;Psicólogo;16048;934,3362104;273,7675421;1750,405413;41,26075511;33,10497526;0,00583598;8,14994387;9,10313096;9,98887169;86,09011725;43,16325836;1,51374618;1,2813819;0,23236428;0;58,50254971;684,7137812;84,30031836;0,14629656;84,1540218;0,44813967;84,60212248;73,24953351;19,325024;11,08849289;823,61004;313,3677671;13440,91047;92,90774689;9,3411135;0,24562976;1,92975926;44,01169218;113,2400446;1,47221909;0,33497742;10,55915639;0,43943;27,5226209;61,93974489
2020;Agente e representante comercial, corretor, leiloeiro, afins;11160;599,5729417;140,4350531;1607,497754;12,33385786;9,31050459;0,00004687;3,0233064;5,90073523;4,35387017;28,10143539;151,4455956;3,0077718;2,55726489;0,45050691;0;41,06461094;353,3650647;40,42001473;0,16014212;40,25987261;1,01347784;41,27335045;33,547623;10,75046964;4,41554296;626,5742375;61,45929862;9192,109705;50,72616447;4,61230835;0,01775822;0,72397563;20,77035016;41,28393818;3,97370473;0,74160591;8,22973417;0;20,12279835;19,84904789
2020;Agrônomo e afins;9712;1165,257275;440,3424781;1585,9268;60,41380983;34,05961072;0,00261093;26,35158818;13,18333231;10,1553405;49,11135124;0,70907098;8,94186205;7,71562177;1,22624028;0;48,12282791;974,6196797;190,6927003;0,84662593;189,8460744;0,24893713;190,0950115;169,262372;32,98990301;12,62661293;1098,511962;112,2909321;12315,74713;80,86902268;22,20987567;0,18169049;8,16683507;39,11065259;60,18176274;9,01714805;1,65867211;5,00306735;4,20697588;20,2965594;35,60795373
2020;Veterinário, patologista (veterinário) e zootecnista;11898;784,9997949;163,3145318;1213,568515;38,35397151;29,4125654;0,00425605;8,93715006;10,07673608;8,66450109;40,34510968;13,2186466;5,58981439;4,72247929;0,86686237;0,00047273;51,54755;617,2034656;90,99208917;0,22639236;90,76569681;0,15453227;90,92022908;83,16011845;15,51355189;8,68019801;852,4226487;115,6671746;8657,362628;60,93978934;9,52131683;0,53054821;2,68360322;34,76991941;54,94758329;5,62204113;1,43148979;3,70879903;2,65531697;13,22594655;11,09867828
2020;Demais Ocupações;1786751;106050,6314;31716,37401;143501,3987;5611,328444;4403,556793;2,06685885;1205,704792;1139,85495;718,1450063;5343,390142;2582,424645;730,0430707;640,9924124;88,7214076;0,32925078;7032,764173;82892,70056;12221,94156;30,99231003;12190,94925;100,5477283;12291,14932;11835,50413;1518,038577;1202,907063;69726,47578;13589,67361;1202873,586;11664,5369;1246,997703;161,5808107;215,0325631;2729,029075;7096,060781;749,2040611;106,6207963;925,3321048;28,3869705;2655,991509;9916,699208
2019;Dirigente, pres., diretor emp. indust., com. ou prest. serv.;915181;47329,4113;51387,33512;306321,8512;1449,27124;857,9687313;0,40494789;590,897561;496,0559443;376,3859753;2375,250543;146,99884;412,0735681;342,2924555;69,68189358;0,09921898;3585,596718;38487,77847;5736,738574;32,47811847;5704,260456;23,16794426;5727,428085;4937,330527;1065,456043;440,065229;123178,6212;45896,93553;2048454,852;14973,39949;717,8342083;2,30789795;79,59657966;2400,341642;3460,020233;501,6048154;108,821468;653,3804828;27,0522803;3362,523869;16959,61373
2019;Médico;219811;41110,83798;8208,26121;52205,76104;2859,564681;2009,875205;0,52487126;849,1646045;324,5018029;340,1847925;2085,243795;2687,552033;417,7101875;364,2941922;53,2813521;0,13464327;549,6977905;31846,3829;7011,829911;23,17645317;6988,653458;8,89443542;6997,544354;6668,530603;835,1008267;520,0309191;19971,86089;2192,612654;319811,4104;3126,01314;874,2082223;9,90644425;115,2940054;2145,531884;2373,790754;399,2923037;62,33078705;152,1406703;3,3888906;651,6636373;1071,752969
2019;Advogado;106465;6287,486553;3944,985096;32480,89198;289,2691518;177,9835773;0,13803264;111,147542;83,45580105;73,92590099;480,6488242;145,5899794;57,89370822;52,32384778;5,55754545;0,01231499;323,2367616;4833,466426;790,889797;1,58381083;789,3059862;4,48385819;793,784439;653,8460621;186,5036135;72,90190093;10739,67776;1390,383984;174018,3534;1616,248224;154,0804146;2,44587926;49,28842037;499,813044;757,4134082;75,13318085;8,03062455;92,87613761;2,20902483;350,4393347;721,8468756
2019;Gerente ou superv. empresa indust., comerc. ou prest. serv.;154686;11068,36839;4711,16215;28531,40288;461,2806617;255,6941995;0,02742394;205,5590383;147,322257;118,8474486;517,0184112;10,20333656;87,33693071;73,6305585;13,68541879;0,02095342;683,7751657;9042,584174;1488,731325;2,92318182;1485,808143;8,71505406;1494,523039;1443,979173;168,4004913;133,4663217;11381,1423;1926,853073;186485,4383;1504,150521;203,2753013;0,27695534;46,00640423;603,5056281;685,5477538;92,07933568;16,63878626;85,08256016;3,21565851;276,1993372;627,062031
2019;Economista, administrador, contador, auditor e afins;91504;8761,484744;6036,538611;25408,39163;488,2360371;236,4430419;0,07245077;251,7205445;109,910672;98,2768193;478,3362443;83,67233412;70,74212912;58,3559964;12,37559484;0,01053788;366,2378246;7066,072684;1309,261687;4,99633217;1304,265355;5,0958981;1309,360699;1327,560398;88,16125414;117,8399278;10929,30805;2687,842617;160848,4374;891,7779225;245,0728343;3,21008446;42,79038098;523,7532303;634,8191993;72,55067911;15,21174146;65,69284937;0,43455552;297,1907666;520,0866228
2019;Engenheiro, arquiteto e afins;120022;12161,57354;6482,05125;24696,07191;712,807722;300,8634424;0,13493724;411,8093423;132,5810373;114,9608597;635,6480433;22,60120751;89,22491872;72,69306746;16,46780726;0,064044;491,4217259;9962,32803;1928,166199;4,08470334;1924,081495;4,62566932;1928,707165;1942,293959;123,4142592;152,8376819;11344,40279;1921,25403;218543,5712;1649,629982;394,2818565;3,89056672;85,28579421;660,1466053;863,5926776;93,29955666;24,2835589;98,80239328;0,95587677;424,6176004;1157,492891
2019;Produtor na exploração agropecuária;96480;6763,487537;3142,305432;23303,63896;47,86210284;32,48482186;0,00980503;15,36747595;50,02278785;24,10345152;298,6597985;18,86794059;25,26093832;21,27214629;3,98879203;0;513,5626055;5785,147912;995,4526384;9,3751932;986,0774452;0,68775393;986,7651991;168,4851882;825,7426213;15,98083952;22871,0671;2364,304782;194479,7258;1000,863365;29,47760358;0,19378544;2,82797602;134,442804;461,6050978;28,9145297;4,8503966;72,72989759;160,957249;245,7098593;1732,606629
2019;Analista de sist., desenv.de soft., adm.de redes e banco etc;68992;5320,809791;1527,194641;5967,564707;267,1672884;150,8539839;0,04248319;116,2708213;72,2907587;58,20269975;191,3445849;1,62646572;37,11702427;31,62322302;5,49098405;0,0028172;361,8136957;4331,247274;711,309935;0,81235737;710,4975776;5,57095232;716,06853;769,2986432;25,20527865;85,94422432;2083,452584;260,3772483;35433,83296;188,1306575;108,5047445;3,45835591;25,73919865;265,6860245;264,7908281;40,83851617;7,70844734;37,16337394;0,009;121,7079445;51,83879591
2019;Bancário, economiário, escriturário, agente, assistente etc;95964;7323,641863;2206,92429;4545,447551;510,3209962;257,0848903;0,51888682;252,717219;119,87943;99,6197359;311,2812152;3,83230891;30,8931045;26,74923844;4,09009426;0,0537718;434,1016156;5813,713457;837,80089;2,46143972;835,3394503;10,55794656;845,8839032;868,5357578;62,67908862;86,91343179;4127,204426;483,5908917;37939,29278;188,4440288;248,7633212;0,610119;35,57318469;324,518634;383,6210939;28,30160957;4,38748472;54,05083301;0,22537402;101,4714203;76,90886471
2019;Vendedor e prestador de serviços do comércio, ambulante etc;64823;2259,187851;301,4862481;4118,941235;61,91530572;52,24868618;0,01041712;9,65620242;41,98612847;24,79814917;83,52574691;7,43784974;11,76745021;10,32701254;1,44043767;0;264,1028162;1763,654405;133,0396108;0,08917;132,9504408;0,78554383;133,7357174;134,0778935;20,87588373;23,55341517;1655,773402;105,6239176;21450,49439;149,9836463;10,72324218;0,12790211;2,9909526;88,51216577;119,3245504;13,66427442;2,29623342;12,40702522;0,53947379;28,48943139;40,87670961
2019;Odontólogo;36381;3749,289106;556,9495965;3673,83052;175,9081356;134,9158166;0,01869582;40,97362314;43,11998137;46,66182959;209,749487;1215,68506;20,6686236;17,74333407;2,9246771;0,00061243;94,31565589;1943,180333;260,4329614;0,52433861;259,9086228;0,33400051;260,2426233;214,4468668;68,59453896;27,22122014;2162,753656;418,7245296;28010,65034;249,3805369;44,1260244;0,25292535;8,58567415;199,2063907;239,164125;19,41383272;3,12917509;15,09144374;0,37426948;48,89548842;57,40606253
2019;Outros trabalhadores de serviços diversos;46805;1698,745985;295,6662011;2715,524587;53,08644816;45,94547944;0,00921707;7,13175165;36,00761428;15,21919708;55,89215315;8,27584064;8,78783532;7,70374377;1,08409155;0;192,4755669;1329,001329;99,1004906;0,08869268;99,01179792;0,76416915;99,77570136;96,75765882;17,06940675;16,0785637;1343,082536;153,288621;14434,9885;80,48216747;8,35154475;0,1508158;2,44815629;52,11157006;81,16200499;9,93262556;1,71565348;9,54249074;0,21148631;21,16274312;30,93076608
2019;Profissional de marketing, publicidade e da comercialização;15985;961,0361087;399,6125346;2434,042563;34,13008274;18,97380135;0,00009254;15,15618885;9,06934965;8,81932886;42,99047472;2,8458164;5,35142431;4,71543178;0,63599253;0;67,49008027;790,3395518;129,9782401;0,07249246;129,9057476;0,53182479;130,4375724;136,6168417;7,02363226;15,29794338;992,0610098;191,8233089;17249,87353;91,86488964;15,06917598;0,11003556;3,72379278;68,31468229;74,15296622;7,21099285;1,00903239;10,3643642;0,07349412;37,34947708;69,35543985
2019;Professor do ensino superior;21255;3459,594155;817,126156;2421,432786;264,546142;204,219389;0,12211446;60,20463861;33,39160745;29,92645929;234,8451774;14,3238993;29,58572595;25,43987196;4,12282503;0,02302896;75,15404828;2777,821095;565,8872419;1,41978391;564,467458;2,02892939;566,4958084;560,5250798;49,55451819;44,31261723;1112,107391;165,2222629;24575,57763;245,5422681;53,55024083;7,48191354;9,90662264;131,5479682;260,8381807;26,73068233;4,40444091;14,65325128;0,13856434;57,48100817;122,7029207
2019;Fonoaudiólogo, fisioterapeuta, terapeuta ocupacional e afins;23744;1088,387983;470,0768455;1928,572339;49,56486868;42,05377058;0,01250818;7,49858992;17,17902464;18,20927691;83,58840509;45,11816408;2,59108761;2,26303746;0,32805015;0;85,507495;786,6296607;70,53398483;0,11800597;70,41597886;0,09489246;70,51087132;61,49238656;17,43970425;9,89212288;770,686316;172,5982791;9159,671906;82,83384875;10,08145922;0,13126446;2,32095733;72,91107755;108,1815102;2,85138616;0,3819081;4,37591672;0,15582936;20,76146958;34,48176698
2019;Enfermeiro nível sup., nutricionista, farmacêutico e afins;25058;1658,94057;328,5591244;1828,447005;85,69352431;71,45920012;0,02415464;14,21016955;25,17469342;23,28700406;93,20364101;4,14043443;5,20820883;4,47950451;0,7276098;0,00109452;125,6766162;1296,556447;166,7524255;0,1791282;166,5732973;0,41504707;166,9883443;162,7140114;24,21291401;20,58781487;755,0514892;336,9962257;9866,479806;93,56004978;14,66497055;0,56120833;2,96814116;80,58879588;115,5436389;5,00287054;0,84471221;5,01614271;0,19379775;22,64466976;27,97227538
2019;Psicólogo;13424;788,8253656;301,9547776;1635,555139;32,92888797;25,84070349;0,00702412;7,08116036;8,11235311;9,36396274;76,93167115;40,38388536;1,39067072;1,06949472;0,309244;0,011932;48,13409614;571,5798384;70,26177274;0,09402346;70,16774928;0,08413427;70,25188355;61,88632083;15,68574213;9,4466354;697,2239307;325,3103401;11532,11534;152,109704;8,37649674;0,1149017;2,09641484;43,16747596;100,1595668;1,34250056;0,41365864;8,99268439;0,32709333;22,49327365;43,70040795
2019;Agente e representante comercial, corretor, leiloeiro, afins;10535;537,1424574;137,2238682;1478,122039;10,8155602;8,6347054;0,00006394;2,18079086;6,32079404;4,28465203;28,01974122;117,1100125;2,83755713;2,48787578;0,34968135;0;37,86004206;329,8940982;36,99980385;0,28768317;36,71212068;2,44883381;39,16095449;33,50295318;8,97940921;4,62230837;526,5576116;45,24135865;8398,216456;70,36987274;3,9257271;0,02869208;0,58872831;22,11309484;40,27982197;4,07187803;0,72694889;8,19420193;0;19,18890786;21,43810607
2019;Agrônomo e afins;8086;897,5935347;256,7981796;1289,613912;46,04414925;25,78315432;0,0003806;20,26061433;12,07367699;9,36636098;42,56246825;0,97828705;6,98362248;5,65399447;1,32962801;0;37,47148262;742,1134871;141,4675738;0,44328222;141,0242916;0,37557937;141,399871;131,0186206;20,53971486;10,59588749;820,6637175;99,05490853;10698,14219;92,17535286;18,21056036;0,10723416;6,2644058;36,04047852;51,48165498;6,91403805;1,54828068;4,15824083;2,90467347;14,94478286;24,51211478
2019;Jornalista e repórter;9333;679,8917389;353,4757691;1229,685689;24,20693221;14,75727834;0;9,44965387;5,48714582;5,12957109;35,04183334;0,50035671;7,54654799;7,16274122;0,38214955;0,00165722;38,75999872;563,219353;100,5612673;0,12302581;100,4382415;0,30631233;100,7445538;104,5175079;5,8773239;10,04038496;340,9522768;131,7029822;13680,85793;80,14088339;10,51592827;0,31393646;2,05593814;35,55718909;51,42498396;13,22965512;0,63707183;7,88425396;0,01404598;20,92131126;120,8498314
2019;Demais Ocupações;1460467;86260,04012;31499,1577;129245,3599;4110,801985;3118,520039;2,48786841;989,7940768;1053,878548;629,1976179;4682,714118;2471,620094;625,5822181;545,6662088;79,3684657;0,54754366;5690,598328;66995,64721;9774,712941;20,73793319;9753,975008;89,70442324;9843,635973;9487,649824;1213,559394;978,7970386;53310,60368;11860,47612;1113969,397;10477,35599;1001,100083;103,6894766;195,4994015;2427,758153;6205,100366;640,4319342;95,76569383;788,1782895;22,06714903;2039,572718;7817,574167
2018;Dirigente, pres., diretor emp. indust., com. ou prest. serv.;856523;43110,27734;42708,90295;257843,5478;1288,775401;789,8548251;0,33249194;498,5880836;467,4810664;352,6517034;2102,48691;116,6161898;388,8374372;320,691696;68,04707265;0,09866857;3297,459507;35095,96913;5144,049992;24,84558039;5119,204411;16,24207992;5110,332576;4327,326757;1018,842479;372,1484008;108210,9934;17711,36538;1869377,517;12383,06667;615,9909427;1,82458622;72,7058896;2083,51586;3032,976891;472,9414766;103,1015427;560,3699669;26,67401683;3560,46013;13686,84271
2018;Médico;201611;37363,13477;7295,373642;48034,24307;2629,033498;1846,489969;0,47485181;782,0686769;306,4739868;318,3881612;1837,499334;2435,253377;392,7796844;343,3205098;49,36800678;0,09116782;491,6375607;28952,06917;6340,792458;20,33503099;6320,457427;8,05813038;6285,177884;5933,923961;799,0031722;459,9796004;16919,0585;1621,935849;272128,7391;2839,061106;800,6651158;7,84140276;112,1493064;1827,139746;2080,300836;376,1749346;55,22288127;133,4499569;2,67641734;707,1826491;838,6623141
2018;Advogado;96626;5562,856935;3523,143647;28776,47315;258,1997827;155,2332668;0,10176272;102,8647532;75,32996398;65,35386719;414,7138055;112,5954677;54,53559301;49,2643552;5,26106422;0,01017359;283,0939933;4299,034461;700,443802;1,89468094;698,549121;5,78870686;699,2348523;574,1634491;164,4983119;67,89059142;9527,520165;1337,379486;153942,7045;1467,261472;141,7578621;1,46542347;47,27059118;418,0813435;633,9944791;71,07341053;7,95822879;84,26087702;2,57293771;348,1026241;666,8040722
2018;Gerente ou superv. empresa indust., comerc. ou prest. serv.;142873;9443,46463;3957,310524;25978,216;387,4438668;220,4644583;0,00117587;166,9782326;132,1988184;106,2482315;442,09661;7,48253851;75,85522714;64,94270738;10,90143176;0,011088;608,3595249;7683,779812;1215,407103;2,30089977;1213,106204;6,1382958;1213,391112;1164,771988;148,7387725;111,6703439;10788,90864;1790,108194;169159,6124;1423,129336;167,3946399;0,23154995;39,01884277;520,4875577;589,3110538;79,49353576;13,77600623;69,41545156;3,65177196;316,2616443;624,7889042
2018;Engenheiro, arquiteto e afins;99650;9574,8244;5032,847506;22632,07416;545,362067;237,1116101;0,14605336;308,1044036;113,6886896;95,55267072;537,2369219;22,43270324;78,58314023;65,18688672;13,37871815;0,01753536;377,4582245;7804,509982;1494,687196;2,9506016;1491,736594;3,78458968;1488,465595;1490,966394;110,428294;123,3133805;9956,530787;1408,350984;195628,5285;1462,248373;296,2559349;2,26010075;63,94211671;545,8322504;738,7937947;84,65783885;19,12635566;79,44882702;0,87392319;442,3314565;1089,811476
2018;Produtor na exploração agropecuária;87621;6134,261055;2456,451576;20847,92616;44,62684552;29,25833496;0,00373328;15,36477728;48,06641242;23,39291101;251,614941;15,60068654;23,61902062;19,4821913;4,13682932;0;478,3056129;5249,034625;888,5164529;8,20476329;880,3116896;0,69926147;878,854642;152,5418742;731,7151344;14,04728329;20570,69834;1267,959382;168775,2565;908,3198524;25,35826722;0,15264297;4,81500803;118,3924546;388,4297818;25,65170879;4,79280592;57,78447755;153,3558322;199,8852784;1114,161344
2018;Economista, administrador, contador, auditor e afins;78855;7440,359284;4908,002856;19647,54652;402,4753493;197,2656494;0,22979616;204,9799038;97,33246241;85,24880491;403,750036;73,83508082;64,00115328;53,14499537;10,85615791;0;294,4800216;6019,236375;1122,253645;4,46142294;1117,792222;3,85249697;1116,205776;1123,764904;78,41993457;98,30609846;9768,653945;3977,849995;137458,1282;735,6058245;197,6861542;1,70850912;40,98953104;431,9010028;541,2330201;66,63632523;13,03417123;67,77975008;0,49612966;247,0441231;418,1275933
